Alias	Name
MIMAT0022862	hsa-miR-381-5p
MIMAT0022923	hsa-miR-376b-5p
MIMAT0022924	hsa-miR-495-5p
MIMAT0022925	hsa-miR-503-3p
MIMAT0022928	hsa-miR-376a-2-5p
MIMAT0022929	hsa-miR-758-5p
MIMAT0022938	hsa-miR-937-5p
MIMAT0022939	hsa-miR-939-3p
MIMAT0022940	hsa-miR-1178-5p
MIMAT0022941	hsa-miR-1227-5p
MIMAT0022942	hsa-miR-1229-5p
MIMAT0022943	hsa-miR-1233-5p
MIMAT0022945	hsa-miR-1236-5p
MIMAT0022946	hsa-miR-1237-5p
MIMAT0022947	hsa-miR-1238-5p
MIMAT0022948	hsa-miR-1292-3p
MIMAT0022965	hsa-miR-3606-3p
MIMAT0022966	hsa-miR-3617-3p
MIMAT0022967	hsa-miR-3620-5p
MIMAT0022970	hsa-miR-3927-5p
MIMAT0022975	hsa-miR-3934-3p
MIMAT0022977	hsa-miR-4632-5p
MIMAT0022978	hsa-miR-4743-3p
MIMAT0022979	hsa-miR-4750-3p
MIMAT0022984	hsa-miR-5089-3p
MIMAT0023116	hsa-miR-5739
MIMAT0023252	hsa-miR-5787
MIMAT0023693	hsa-miR-6068
MIMAT0023694	hsa-miR-6069
MIMAT0023695	hsa-miR-6070
MIMAT0023696	hsa-miR-6071
MIMAT0023697	hsa-miR-6072
MIMAT0023698	hsa-miR-6073
MIMAT0023699	hsa-miR-6074
MIMAT0023700	hsa-miR-6075
MIMAT0023701	hsa-miR-6076
MIMAT0023702	hsa-miR-6077
MIMAT0023703	hsa-miR-6078
MIMAT0023704	hsa-miR-6079
MIMAT0023705	hsa-miR-6080
MIMAT0023706	hsa-miR-6081
MIMAT0023707	hsa-miR-6082
MIMAT0023708	hsa-miR-6083
MIMAT0023709	hsa-miR-6084
MIMAT0023710	hsa-miR-6085
MIMAT0023711	hsa-miR-6086
MIMAT0023712	hsa-miR-6087
MIMAT0023713	hsa-miR-6088
MIMAT0023714	hsa-miR-6089
MIMAT0023715	hsa-miR-6090
MIMAT0024597	hsa-miR-6124
MIMAT0024598	hsa-miR-6125
MIMAT0024599	hsa-miR-6126
MIMAT0024610	hsa-miR-6127
MIMAT0024611	hsa-miR-6128
MIMAT0024612	hsa-miR-378j
MIMAT0024613	hsa-miR-6129
MIMAT0024614	hsa-miR-6130
MIMAT0024615	hsa-miR-6131
MIMAT0024616	hsa-miR-6132
MIMAT0024617	hsa-miR-6133
MIMAT0024618	hsa-miR-6134
MIMAT0024782	hsa-miR-6165
MIMAT0025450	hsa-miR-6499-5p
MIMAT0025451	hsa-miR-6499-3p
MIMAT0025452	hsa-miR-548ay-5p
MIMAT0025453	hsa-miR-548ay-3p
MIMAT0025454	hsa-miR-6500-5p
MIMAT0025455	hsa-miR-6500-3p
MIMAT0025456	hsa-miR-548az-5p
MIMAT0025457	hsa-miR-548az-3p
MIMAT0025458	hsa-miR-6501-5p
MIMAT0025459	hsa-miR-6501-3p
MIMAT0025460	hsa-miR-6502-5p
MIMAT0025461	hsa-miR-6502-3p
MIMAT0025462	hsa-miR-6503-5p
MIMAT0025463	hsa-miR-6503-3p
MIMAT0025464	hsa-miR-6504-5p
MIMAT0025465	hsa-miR-6504-3p
MIMAT0025466	hsa-miR-6505-5p
MIMAT0025467	hsa-miR-6505-3p
MIMAT0025468	hsa-miR-6506-5p
MIMAT0025469	hsa-miR-6506-3p
MIMAT0025470	hsa-miR-6507-5p
MIMAT0025471	hsa-miR-6507-3p
MIMAT0025472	hsa-miR-6508-5p
MIMAT0025473	hsa-miR-6508-3p
MIMAT0025474	hsa-miR-6509-5p
MIMAT0025475	hsa-miR-6509-3p
MIMAT0025476	hsa-miR-6510-5p
MIMAT0025477	hsa-miR-6510-3p
MIMAT0025478	hsa-miR-6511a-5p
MIMAT0025479	hsa-miR-6511a-3p
MIMAT0025480	hsa-miR-6512-5p
MIMAT0025481	hsa-miR-6512-3p
MIMAT0025482	hsa-miR-6513-5p
MIMAT0025483	hsa-miR-6513-3p
MIMAT0025484	hsa-miR-6514-5p
MIMAT0025485	hsa-miR-6514-3p
MIMAT0025486	hsa-miR-6515-5p
MIMAT0025487	hsa-miR-6515-3p
MIMAT0025841	hsa-miR-6715a-3p
MIMAT0025842	hsa-miR-6715b-5p
MIMAT0025843	hsa-miR-6715b-3p
MIMAT0025844	hsa-miR-6716-5p
MIMAT0025845	hsa-miR-6716-3p
MIMAT0025846	hsa-miR-6717-5p
MIMAT0025847	hsa-miR-6511b-5p
MIMAT0025848	hsa-miR-6511b-3p
MIMAT0025849	hsa-miR-6718-5p
MIMAT0025850	hsa-miR-6719-3p
MIMAT0025851	hsa-miR-6720-3p
MIMAT0025852	hsa-miR-6721-5p
MIMAT0025853	hsa-miR-6722-5p
MIMAT0025854	hsa-miR-6722-3p
MIMAT0025855	hsa-miR-6723-5p
MIMAT0025857	hsa-miR-892c-5p
MIMAT0025858	hsa-miR-892c-3p
MIMAT0026472	hsa-let-7c-3p
MIMAT0026473	hsa-miR-95-5p
MIMAT0026474	hsa-miR-208a-5p
MIMAT0026475	hsa-miR-210-5p
MIMAT0026476	hsa-miR-215-3p
MIMAT0026477	hsa-miR-128-1-5p
MIMAT0026478	hsa-miR-133a-5p
MIMAT0026479	hsa-miR-152-5p
MIMAT0026480	hsa-miR-153-5p
MIMAT0026481	hsa-miR-134-3p
MIMAT0026482	hsa-miR-190a-3p
MIMAT0026483	hsa-miR-370-5p
MIMAT0026484	hsa-miR-372-5p
MIMAT0026485	hsa-miR-383-3p
MIMAT0026486	hsa-miR-328-5p
MIMAT0026554	hsa-miR-433-5p
MIMAT0026555	hsa-miR-329-5p
MIMAT0026557	hsa-miR-412-5p
MIMAT0026558	hsa-miR-410-5p
MIMAT0026559	hsa-miR-487a-5p
MIMAT0026605	hsa-miR-489-5p
MIMAT0026606	hsa-miR-511-3p
MIMAT0026607	hsa-miR-494-5p
MIMAT0026608	hsa-miR-181d-3p
MIMAT0026609	hsa-miR-520f-5p
MIMAT0026610	hsa-miR-519d-5p
MIMAT0026611	hsa-miR-520g-5p
MIMAT0026612	hsa-miR-504-3p
MIMAT0026613	hsa-miR-510-3p
MIMAT0026614	hsa-miR-487b-5p
MIMAT0026615	hsa-miR-552-5p
MIMAT0026616	hsa-miR-579-5p
MIMAT0026617	hsa-miR-580-5p
MIMAT0026618	hsa-miR-585-5p
MIMAT0026619	hsa-miR-597-3p
MIMAT0026620	hsa-miR-598-5p
MIMAT0026621	hsa-miR-605-3p
MIMAT0026622	hsa-miR-619-5p
MIMAT0026623	hsa-miR-627-3p
MIMAT0026624	hsa-miR-651-3p
MIMAT0026625	hsa-miR-653-3p
MIMAT0026626	hsa-miR-655-5p
MIMAT0026627	hsa-miR-656-5p
MIMAT0026636	hsa-miR-668-5p
MIMAT0026637	hsa-miR-1296-3p
MIMAT0026638	hsa-miR-1468-3p
MIMAT0026639	hsa-miR-1301-5p
MIMAT0026640	hsa-miR-670-3p
MIMAT0026641	hsa-miR-1298-3p
MIMAT0026717	hsa-miR-891a-3p
MIMAT0026718	hsa-miR-874-5p
MIMAT0026719	hsa-miR-889-5p
MIMAT0026720	hsa-miR-887-5p
MIMAT0026721	hsa-miR-216b-3p
MIMAT0026722	hsa-miR-208b-5p
MIMAT0026734	hsa-miR-942-3p
MIMAT0026735	hsa-miR-1180-5p
MIMAT0026736	hsa-miR-548e-5p
MIMAT0026737	hsa-miR-548j-3p
MIMAT0026738	hsa-miR-1287-3p
MIMAT0026739	hsa-miR-548f-5p
MIMAT0026740	hsa-miR-1250-3p
MIMAT0026741	hsa-miR-1251-3p
MIMAT0026742	hsa-miR-1266-3p
MIMAT0026743	hsa-miR-1288-5p
MIMAT0026744	hsa-miR-1252-3p
MIMAT0026749	hsa-miR-513b-3p
MIMAT0026765	hsa-miR-1537-5p
MIMAT0026916	hsa-miR-1908-3p
MIMAT0026917	hsa-miR-1910-3p
MIMAT0026921	hsa-miR-2276-5p
MIMAT0027026	hsa-miR-3151-3p
MIMAT0027027	hsa-miR-3192-3p
MIMAT0027032	hsa-miR-500b-3p
MIMAT0027036	hsa-miR-3912-5p
MIMAT0027037	hsa-miR-3928-5p
MIMAT0027038	hsa-miR-1343-5p
MIMAT0027041	hsa-miR-5088-3p
MIMAT0027088	hsa-miR-5189-3p
MIMAT0027103	hsa-miR-5699-5p
MIMAT0027345	hsa-miR-6720-5p
MIMAT0027353	hsa-miR-6726-5p
MIMAT0027354	hsa-miR-6726-3p
MIMAT0027355	hsa-miR-6727-5p
MIMAT0027356	hsa-miR-6727-3p
MIMAT0027357	hsa-miR-6728-5p
MIMAT0027358	hsa-miR-6728-3p
MIMAT0027359	hsa-miR-6729-5p
MIMAT0027360	hsa-miR-6729-3p
MIMAT0027361	hsa-miR-6730-5p
MIMAT0027362	hsa-miR-6730-3p
MIMAT0027363	hsa-miR-6731-5p
MIMAT0027364	hsa-miR-6731-3p
MIMAT0027365	hsa-miR-6732-5p
MIMAT0027366	hsa-miR-6732-3p
MIMAT0027367	hsa-miR-6733-5p
MIMAT0027368	hsa-miR-6733-3p
MIMAT0027369	hsa-miR-6734-5p
MIMAT0027370	hsa-miR-6734-3p
MIMAT0027371	hsa-miR-6735-5p
MIMAT0027372	hsa-miR-6735-3p
MIMAT0027373	hsa-miR-6736-5p
MIMAT0027374	hsa-miR-6736-3p
MIMAT0027375	hsa-miR-6737-5p
MIMAT0027376	hsa-miR-6737-3p
MIMAT0027377	hsa-miR-6738-5p
MIMAT0027378	hsa-miR-6738-3p
MIMAT0027379	hsa-miR-6739-5p
MIMAT0027380	hsa-miR-6739-3p
MIMAT0027381	hsa-miR-6740-5p
MIMAT0027382	hsa-miR-6740-3p
MIMAT0027383	hsa-miR-6741-5p
MIMAT0027384	hsa-miR-6741-3p
MIMAT0027385	hsa-miR-6742-5p
MIMAT0027386	hsa-miR-6742-3p
MIMAT0027387	hsa-miR-6743-5p
MIMAT0027388	hsa-miR-6743-3p
MIMAT0027389	hsa-miR-6744-5p
MIMAT0027390	hsa-miR-6744-3p
MIMAT0027391	hsa-miR-6745
MIMAT0027392	hsa-miR-6746-5p
MIMAT0027393	hsa-miR-6746-3p
MIMAT0027394	hsa-miR-6747-5p
MIMAT0027395	hsa-miR-6747-3p
MIMAT0027396	hsa-miR-6748-5p
MIMAT0027397	hsa-miR-6748-3p
MIMAT0027398	hsa-miR-6749-5p
MIMAT0027399	hsa-miR-6749-3p
MIMAT0027400	hsa-miR-6750-5p
MIMAT0027401	hsa-miR-6750-3p
MIMAT0027402	hsa-miR-6751-5p
MIMAT0027403	hsa-miR-6751-3p
MIMAT0027404	hsa-miR-6752-5p
MIMAT0027405	hsa-miR-6752-3p
MIMAT0027406	hsa-miR-6753-5p
MIMAT0027407	hsa-miR-6753-3p
MIMAT0027408	hsa-miR-6754-5p
MIMAT0027409	hsa-miR-6754-3p
MIMAT0027410	hsa-miR-6755-5p
MIMAT0027411	hsa-miR-6755-3p
MIMAT0027412	hsa-miR-6756-5p
MIMAT0027413	hsa-miR-6756-3p
MIMAT0027414	hsa-miR-6757-5p
MIMAT0027415	hsa-miR-6757-3p
MIMAT0027416	hsa-miR-6758-5p
MIMAT0027417	hsa-miR-6758-3p
MIMAT0027418	hsa-miR-6759-5p
MIMAT0027419	hsa-miR-6759-3p
MIMAT0027420	hsa-miR-6760-5p
MIMAT0027421	hsa-miR-6760-3p
MIMAT0027422	hsa-miR-6761-5p
MIMAT0027423	hsa-miR-6761-3p
MIMAT0027424	hsa-miR-6762-5p
MIMAT0027425	hsa-miR-6762-3p
MIMAT0027426	hsa-miR-6763-5p
MIMAT0027427	hsa-miR-6763-3p
MIMAT0027428	hsa-miR-6764-5p
MIMAT0027429	hsa-miR-6764-3p
MIMAT0027430	hsa-miR-6765-5p
MIMAT0027431	hsa-miR-6765-3p
MIMAT0027432	hsa-miR-6766-5p
MIMAT0027433	hsa-miR-6766-3p
MIMAT0027434	hsa-miR-6767-5p
MIMAT0027435	hsa-miR-6767-3p
MIMAT0027436	hsa-miR-6768-5p
MIMAT0027437	hsa-miR-6768-3p
MIMAT0027438	hsa-miR-6769a-5p
MIMAT0027439	hsa-miR-6769a-3p
MIMAT0027440	hsa-miR-6770-5p
MIMAT0027441	hsa-miR-6770-3p
MIMAT0027442	hsa-miR-6771-5p
MIMAT0027443	hsa-miR-6771-3p
MIMAT0027444	hsa-miR-6772-5p
MIMAT0027445	hsa-miR-6772-3p
MIMAT0027446	hsa-miR-6773-5p
MIMAT0027447	hsa-miR-6773-3p
MIMAT0027448	hsa-miR-6774-5p
MIMAT0027449	hsa-miR-6774-3p
MIMAT0027450	hsa-miR-6775-5p
MIMAT0027451	hsa-miR-6775-3p
MIMAT0027452	hsa-miR-6776-5p
MIMAT0027453	hsa-miR-6776-3p
MIMAT0027454	hsa-miR-6777-5p
MIMAT0027455	hsa-miR-6777-3p
MIMAT0027456	hsa-miR-6778-5p
MIMAT0027457	hsa-miR-6778-3p
MIMAT0027458	hsa-miR-6779-5p
MIMAT0027459	hsa-miR-6779-3p
MIMAT0027460	hsa-miR-6780a-5p
MIMAT0027461	hsa-miR-6780a-3p
MIMAT0027462	hsa-miR-6781-5p
MIMAT0027463	hsa-miR-6781-3p
MIMAT0027464	hsa-miR-6782-5p
MIMAT0027465	hsa-miR-6782-3p
MIMAT0027466	hsa-miR-6783-5p
MIMAT0027467	hsa-miR-6783-3p
MIMAT0027468	hsa-miR-6784-5p
MIMAT0027469	hsa-miR-6784-3p
MIMAT0027470	hsa-miR-6785-5p
MIMAT0027471	hsa-miR-6785-3p
MIMAT0027472	hsa-miR-6786-5p
MIMAT0027473	hsa-miR-6786-3p
MIMAT0027474	hsa-miR-6787-5p
MIMAT0027475	hsa-miR-6787-3p
MIMAT0027476	hsa-miR-6788-5p
MIMAT0027477	hsa-miR-6788-3p
MIMAT0027478	hsa-miR-6789-5p
MIMAT0027479	hsa-miR-6789-3p
MIMAT0027480	hsa-miR-6790-5p
MIMAT0027481	hsa-miR-6790-3p
MIMAT0027482	hsa-miR-6791-5p
MIMAT0027483	hsa-miR-6791-3p
MIMAT0027484	hsa-miR-6792-5p
MIMAT0027485	hsa-miR-6792-3p
MIMAT0027486	hsa-miR-6793-5p
MIMAT0027487	hsa-miR-6793-3p
MIMAT0027488	hsa-miR-6794-5p
MIMAT0027489	hsa-miR-6794-3p
MIMAT0027490	hsa-miR-6795-5p
MIMAT0027491	hsa-miR-6795-3p
MIMAT0027492	hsa-miR-6796-5p
MIMAT0027493	hsa-miR-6796-3p
MIMAT0027494	hsa-miR-6797-5p
MIMAT0027495	hsa-miR-6797-3p
MIMAT0027496	hsa-miR-6798-5p
MIMAT0027497	hsa-miR-6798-3p
MIMAT0027498	hsa-miR-6799-5p
MIMAT0027499	hsa-miR-6799-3p
MIMAT0027500	hsa-miR-6800-5p
MIMAT0027501	hsa-miR-6800-3p
MIMAT0027502	hsa-miR-6801-5p
MIMAT0027503	hsa-miR-6801-3p
MIMAT0027504	hsa-miR-6802-5p
MIMAT0027505	hsa-miR-6802-3p
MIMAT0027506	hsa-miR-6803-5p
MIMAT0027507	hsa-miR-6803-3p
MIMAT0027508	hsa-miR-6804-5p
MIMAT0027509	hsa-miR-6804-3p
MIMAT0027510	hsa-miR-6805-5p
MIMAT0027511	hsa-miR-6805-3p
MIMAT0027512	hsa-miR-6806-5p
MIMAT0027513	hsa-miR-6806-3p
MIMAT0027514	hsa-miR-6807-5p
MIMAT0027515	hsa-miR-6807-3p
MIMAT0027516	hsa-miR-6808-5p
MIMAT0027517	hsa-miR-6808-3p
MIMAT0027518	hsa-miR-6809-5p
MIMAT0027519	hsa-miR-6809-3p
MIMAT0027520	hsa-miR-6810-5p
MIMAT0027521	hsa-miR-6810-3p
MIMAT0027522	hsa-miR-6811-5p
MIMAT0027523	hsa-miR-6811-3p
MIMAT0027524	hsa-miR-6812-5p
MIMAT0027525	hsa-miR-6812-3p
MIMAT0027526	hsa-miR-6813-5p
MIMAT0027527	hsa-miR-6813-3p
MIMAT0027528	hsa-miR-6814-5p
MIMAT0027529	hsa-miR-6814-3p
MIMAT0027530	hsa-miR-6815-5p
MIMAT0027531	hsa-miR-6815-3p
MIMAT0027532	hsa-miR-6816-5p
MIMAT0027533	hsa-miR-6816-3p
MIMAT0027534	hsa-miR-6817-5p
MIMAT0027535	hsa-miR-6817-3p
MIMAT0027536	hsa-miR-6818-5p
MIMAT0027537	hsa-miR-6818-3p
MIMAT0027538	hsa-miR-6819-5p
MIMAT0027539	hsa-miR-6819-3p
MIMAT0027540	hsa-miR-6820-5p
MIMAT0027541	hsa-miR-6820-3p
MIMAT0027542	hsa-miR-6821-5p
MIMAT0027543	hsa-miR-6821-3p
MIMAT0027544	hsa-miR-6822-5p
MIMAT0027545	hsa-miR-6822-3p
MIMAT0027546	hsa-miR-6823-5p
MIMAT0027547	hsa-miR-6823-3p
MIMAT0027548	hsa-miR-6824-5p
MIMAT0027549	hsa-miR-6824-3p
MIMAT0027550	hsa-miR-6825-5p
MIMAT0027551	hsa-miR-6825-3p
MIMAT0027552	hsa-miR-6826-5p
MIMAT0027553	hsa-miR-6826-3p
MIMAT0027554	hsa-miR-6827-5p
MIMAT0027555	hsa-miR-6827-3p
MIMAT0027556	hsa-miR-6828-5p
MIMAT0027557	hsa-miR-6828-3p
MIMAT0027558	hsa-miR-6829-5p
MIMAT0027559	hsa-miR-6829-3p
MIMAT0027560	hsa-miR-6830-5p
MIMAT0027561	hsa-miR-6830-3p
MIMAT0027562	hsa-miR-6831-5p
MIMAT0027563	hsa-miR-6831-3p
MIMAT0027564	hsa-miR-6832-5p
MIMAT0027565	hsa-miR-6832-3p
MIMAT0027566	hsa-miR-6833-5p
MIMAT0027567	hsa-miR-6833-3p
MIMAT0027568	hsa-miR-6834-5p
MIMAT0027569	hsa-miR-6834-3p
MIMAT0027570	hsa-miR-6835-5p
MIMAT0027571	hsa-miR-6835-3p
MIMAT0027572	hsa-miR-6780b-5p
MIMAT0027573	hsa-miR-6780b-3p
MIMAT0027574	hsa-miR-6836-5p
MIMAT0027575	hsa-miR-6836-3p
MIMAT0027576	hsa-miR-6837-5p
MIMAT0027577	hsa-miR-6837-3p
MIMAT0027578	hsa-miR-6838-5p
MIMAT0027579	hsa-miR-6838-3p
MIMAT0027580	hsa-miR-6839-5p
MIMAT0027581	hsa-miR-6839-3p
MIMAT0027582	hsa-miR-6840-5p
MIMAT0027583	hsa-miR-6840-3p
MIMAT0027584	hsa-miR-6841-5p
MIMAT0027585	hsa-miR-6841-3p
MIMAT0027586	hsa-miR-6842-5p
MIMAT0027587	hsa-miR-6842-3p
MIMAT0027588	hsa-miR-6843-3p
MIMAT0027589	hsa-miR-6844
MIMAT0027590	hsa-miR-6845-5p
MIMAT0027591	hsa-miR-6845-3p
MIMAT0027592	hsa-miR-6846-5p
MIMAT0027593	hsa-miR-6846-3p
MIMAT0027594	hsa-miR-6847-5p
MIMAT0027595	hsa-miR-6847-3p
MIMAT0027596	hsa-miR-6848-5p
MIMAT0027597	hsa-miR-6848-3p
MIMAT0027598	hsa-miR-6849-5p
MIMAT0027599	hsa-miR-6849-3p
MIMAT0027600	hsa-miR-6850-5p
MIMAT0027601	hsa-miR-6850-3p
MIMAT0027602	hsa-miR-6851-5p
MIMAT0027603	hsa-miR-6851-3p
MIMAT0027604	hsa-miR-6852-5p
MIMAT0027605	hsa-miR-6852-3p
MIMAT0027606	hsa-miR-6853-5p
MIMAT0027607	hsa-miR-6853-3p
MIMAT0027608	hsa-miR-6854-5p
MIMAT0027609	hsa-miR-6854-3p
MIMAT0027610	hsa-miR-6855-5p
MIMAT0027611	hsa-miR-6855-3p
MIMAT0027612	hsa-miR-6856-5p
MIMAT0027613	hsa-miR-6856-3p
MIMAT0027614	hsa-miR-6857-5p
MIMAT0027615	hsa-miR-6857-3p
MIMAT0027616	hsa-miR-6858-5p
MIMAT0027617	hsa-miR-6858-3p
MIMAT0027618	hsa-miR-6859-5p
MIMAT0027619	hsa-miR-6859-3p
MIMAT0027620	hsa-miR-6769b-5p
MIMAT0027621	hsa-miR-6769b-3p
MIMAT0027622	hsa-miR-6860
MIMAT0027623	hsa-miR-6861-5p
MIMAT0027624	hsa-miR-6861-3p
MIMAT0027625	hsa-miR-6862-5p
MIMAT0027626	hsa-miR-6862-3p
MIMAT0027627	hsa-miR-6863
MIMAT0027628	hsa-miR-6864-5p
MIMAT0027629	hsa-miR-6864-3p
MIMAT0027630	hsa-miR-6865-5p
MIMAT0027631	hsa-miR-6865-3p
MIMAT0027632	hsa-miR-6866-5p
MIMAT0027633	hsa-miR-6866-3p
MIMAT0027634	hsa-miR-6867-5p
MIMAT0027635	hsa-miR-6867-3p
MIMAT0027636	hsa-miR-6868-5p
MIMAT0027637	hsa-miR-6868-3p
MIMAT0027638	hsa-miR-6869-5p
MIMAT0027639	hsa-miR-6869-3p
MIMAT0027640	hsa-miR-6870-5p
MIMAT0027641	hsa-miR-6870-3p
MIMAT0027642	hsa-miR-6871-5p
MIMAT0027643	hsa-miR-6871-3p
MIMAT0027644	hsa-miR-6872-5p
MIMAT0027645	hsa-miR-6872-3p
MIMAT0027646	hsa-miR-6873-5p
MIMAT0027647	hsa-miR-6873-3p
MIMAT0027648	hsa-miR-6874-5p
MIMAT0027649	hsa-miR-6874-3p
MIMAT0027650	hsa-miR-6875-5p
MIMAT0027651	hsa-miR-6875-3p
MIMAT0027652	hsa-miR-6876-5p
MIMAT0027653	hsa-miR-6876-3p
MIMAT0027654	hsa-miR-6877-5p
MIMAT0027655	hsa-miR-6877-3p
MIMAT0027656	hsa-miR-6878-5p
MIMAT0027657	hsa-miR-6878-3p
MIMAT0027658	hsa-miR-6879-5p
MIMAT0027659	hsa-miR-6879-3p
MIMAT0027660	hsa-miR-6880-5p
MIMAT0027661	hsa-miR-6880-3p
MIMAT0027662	hsa-miR-6881-5p
MIMAT0027663	hsa-miR-6881-3p
MIMAT0027664	hsa-miR-6882-5p
MIMAT0027665	hsa-miR-6882-3p
MIMAT0027666	hsa-miR-6883-5p
MIMAT0027667	hsa-miR-6883-3p
MIMAT0027668	hsa-miR-6884-5p
MIMAT0027669	hsa-miR-6884-3p
MIMAT0027670	hsa-miR-6885-5p
MIMAT0027671	hsa-miR-6885-3p
MIMAT0027672	hsa-miR-6886-5p
MIMAT0027673	hsa-miR-6886-3p
MIMAT0027674	hsa-miR-6887-5p
MIMAT0027675	hsa-miR-6887-3p
MIMAT0027676	hsa-miR-6888-5p
MIMAT0027677	hsa-miR-6888-3p
MIMAT0027678	hsa-miR-6889-5p
MIMAT0027679	hsa-miR-6889-3p
MIMAT0027680	hsa-miR-6890-5p
MIMAT0027681	hsa-miR-6890-3p
MIMAT0027682	hsa-miR-6891-5p
MIMAT0027683	hsa-miR-6891-3p
MIMAT0027684	hsa-miR-6892-5p
MIMAT0027685	hsa-miR-6892-3p
MIMAT0027686	hsa-miR-6893-5p
MIMAT0027687	hsa-miR-6893-3p
MIMAT0027688	hsa-miR-6894-5p
MIMAT0027689	hsa-miR-6894-3p
MIMAT0027690	hsa-miR-6895-5p
MIMAT0027691	hsa-miR-6895-3p
MIMAT0028109	hsa-miR-7106-5p
MIMAT0028110	hsa-miR-7106-3p
MIMAT0028111	hsa-miR-7107-5p
MIMAT0028112	hsa-miR-7107-3p
MIMAT0028113	hsa-miR-7108-5p
MIMAT0028114	hsa-miR-7108-3p
MIMAT0028115	hsa-miR-7109-5p
MIMAT0028116	hsa-miR-7109-3p
MIMAT0028117	hsa-miR-7110-5p
MIMAT0028118	hsa-miR-7110-3p
MIMAT0028119	hsa-miR-7111-5p
MIMAT0028120	hsa-miR-7111-3p
MIMAT0028121	hsa-miR-7112-5p
MIMAT0028122	hsa-miR-7112-3p
MIMAT0028123	hsa-miR-7113-5p
MIMAT0028124	hsa-miR-7113-3p
MIMAT0028125	hsa-miR-7114-5p
MIMAT0028126	hsa-miR-7114-3p
MIMAT0028211	hsa-miR-7150
MIMAT0028212	hsa-miR-7151-5p
MIMAT0028213	hsa-miR-7151-3p
MIMAT0028214	hsa-miR-7152-5p
MIMAT0028215	hsa-miR-7152-3p
MIMAT0028216	hsa-miR-7153-5p
MIMAT0028217	hsa-miR-7153-3p
MIMAT0028218	hsa-miR-7154-5p
MIMAT0028219	hsa-miR-7154-3p
MIMAT0028220	hsa-miR-7155-5p
MIMAT0028221	hsa-miR-7155-3p
MIMAT0028222	hsa-miR-7156-5p
MIMAT0028223	hsa-miR-7156-3p
MIMAT0028224	hsa-miR-7157-5p
MIMAT0028225	hsa-miR-7157-3p
MIMAT0028226	hsa-miR-7158-5p
MIMAT0028227	hsa-miR-7158-3p
MIMAT0028228	hsa-miR-7159-5p
MIMAT0028229	hsa-miR-7159-3p
MIMAT0028230	hsa-miR-7160-5p
MIMAT0028231	hsa-miR-7160-3p
MIMAT0028232	hsa-miR-7161-5p
MIMAT0028233	hsa-miR-7161-3p
MIMAT0028234	hsa-miR-7162-5p
MIMAT0028235	hsa-miR-7162-3p
MIMAT0029310	hsa-miR-7515
MIMAT0029782	hsa-miR-7641
MIMAT0030017	hsa-miR-7702
MIMAT0030018	hsa-miR-7703
MIMAT0030019	hsa-miR-7704
MIMAT0030020	hsa-miR-7705
MIMAT0030021	hsa-miR-7706
MIMAT0030411	hsa-miR-7843-5p
MIMAT0030412	hsa-miR-7843-3p
MIMAT0030413	hsa-miR-4433b-5p
MIMAT0030414	hsa-miR-4433b-3p
MIMAT0030415	hsa-miR-1273h-5p
MIMAT0030416	hsa-miR-1273h-3p
MIMAT0030417	hsa-miR-6516-5p
MIMAT0030418	hsa-miR-6516-3p
MIMAT0030419	hsa-miR-7844-5p
MIMAT0030420	hsa-miR-7845-5p
MIMAT0030421	hsa-miR-7846-3p
MIMAT0030422	hsa-miR-7847-3p
MIMAT0030423	hsa-miR-7848-3p
MIMAT0030424	hsa-miR-7849-3p
MIMAT0030425	hsa-miR-7850-5p
MIMAT0030426	hsa-miR-7851-3p
MIMAT0030427	hsa-miR-7852-3p
MIMAT0030428	hsa-miR-7853-5p
MIMAT0030429	hsa-miR-7854-3p
MIMAT0030430	hsa-miR-7855-5p
MIMAT0030431	hsa-miR-7856-5p
MIMAT0030979	hsa-miR-8052
MIMAT0030980	hsa-miR-8053
MIMAT0030981	hsa-miR-8054
MIMAT0030982	hsa-miR-8055
MIMAT0030983	hsa-miR-8056
MIMAT0030984	hsa-miR-8057
MIMAT0030985	hsa-miR-8058
MIMAT0030986	hsa-miR-8059
MIMAT0030987	hsa-miR-8060
MIMAT0030988	hsa-miR-8061
MIMAT0030989	hsa-miR-8062
MIMAT0030990	hsa-miR-8063
MIMAT0030991	hsa-miR-8064
MIMAT0030992	hsa-miR-8065
MIMAT0030993	hsa-miR-8066
MIMAT0030994	hsa-miR-8067
MIMAT0030995	hsa-miR-8068
MIMAT0030996	hsa-miR-8069
MIMAT0030997	hsa-miR-8070
MIMAT0030998	hsa-miR-8071
MIMAT0030999	hsa-miR-8072
MIMAT0031000	hsa-miR-8073
MIMAT0031001	hsa-miR-8074
MIMAT0031002	hsa-miR-8075
MIMAT0031003	hsa-miR-8076
MIMAT0031004	hsa-miR-8077
MIMAT0031005	hsa-miR-8078
MIMAT0031006	hsa-miR-8079
MIMAT0031007	hsa-miR-8080
MIMAT0031008	hsa-miR-8081
MIMAT0031009	hsa-miR-8082
MIMAT0031010	hsa-miR-8083
MIMAT0031011	hsa-miR-8084
MIMAT0031012	hsa-miR-8085
MIMAT0031013	hsa-miR-8086
MIMAT0031014	hsa-miR-8087
MIMAT0031015	hsa-miR-8088
MIMAT0031016	hsa-miR-8089
MIMAT0031074	hsa-miR-450a-2-3p
